item_id,text,system,score
item-216,Given an invoice about code review: Extract every date and normalise it to ISO 8601.,llama-3-8b,1
item-216,Given an invoice about code review: Extract every date and normalise it to ISO 8601.,mistral-7b,1
item-216,Given an invoice about code review: Extract every date and normalise it to ISO 8601.,claude-haiku,0
item-216,Given an invoice about code review: Extract every date and normalise it to ISO 8601.,gpt-4o,1
item-216,Given an invoice about code review: Extract every date and normalise it to ISO 8601.,claude-sonnet,1
item-216,Given an invoice about code review: Extract every date and normalise it to ISO 8601.,gemini-flash,1
item-216,Given an invoice about code review: Extract every date and normalise it to ISO 8601.,qwen-72b,1
item-217,Given a CSV export about regex writing: Give the smallest regex that matches all of these and nothing else.,gpt-4o-mini,1
item-217,Given a CSV export about regex writing: Give the smallest regex that matches all of these and nothing else.,llama-3-8b,1
item-217,Given a CSV export about regex writing: Give the smallest regex that matches all of these and nothing else.,mistral-7b,0
item-217,Given a CSV export about regex writing: Give the smallest regex that matches all of these and nothing else.,claude-haiku,1
item-217,Given a CSV export about regex writing: Give the smallest regex that matches all of these and nothing else.,gpt-4o,1
item-217,Given a CSV export about regex writing: Give the smallest regex that matches all of these and nothing else.,claude-sonnet,1
item-217,Given a CSV export about regex writing: Give the smallest regex that matches all of these and nothing else.,gemini-flash,0
item-217,Given a CSV export about regex writing: Give the smallest regex that matches all of these and nothing else.,qwen-72b,1
item-218,Given a git diff about tone rewriting: Rewrite this for a customer who is already annoyed.,gpt-4o-mini,0
item-218,Given a git diff about tone rewriting: Rewrite this for a customer who is already annoyed.,llama-3-8b,0
item-218,Given a git diff about tone rewriting: Rewrite this for a customer who is already annoyed.,mistral-7b,0
item-218,Given a git diff about tone rewriting: Rewrite this for a customer who is already annoyed.,claude-haiku,0
item-218,Given a git diff about tone rewriting: Rewrite this for a customer who is already annoyed.,gpt-4o,1
item-218,Given a git diff about tone rewriting: Rewrite this for a customer who is already annoyed.,claude-sonnet,0
item-218,Given a git diff about tone rewriting: Rewrite this for a customer who is already annoyed.,gemini-flash,1
item-218,Given a git diff about tone rewriting: Rewrite this for a customer who is already annoyed.,qwen-72b,0
item-219,Given a PR description about citation lookup: Name the file most likely to contain the bug.,gpt-4o-mini,0
item-219,Given a PR description about citation lookup: Name the file most likely to contain the bug.,llama-3-8b,0
item-219,Given a PR description about citation lookup: Name the file most likely to contain the bug.,mistral-7b,0
item-219,Given a PR description about citation lookup: Name the file most likely to contain the bug.,claude-haiku,1
item-219,Given a PR description about citation lookup: Name the file most likely to contain the bug.,gpt-4o,0
item-219,Given a PR description about citation lookup: Name the file most likely to contain the bug.,claude-sonnet,1
item-219,Given a PR description about citation lookup: Name the file most likely to contain the bug.,gemini-flash,1
item-219,Given a PR description about citation lookup: Name the file most likely to contain the bug.,qwen-72b,1
item-220,Given a changelog about arithmetic word problems: Give the smallest regex that matches all of these and nothing else.,gpt-4o-mini,0
item-220,Given a changelog about arithmetic word problems: Give the smallest regex that matches all of these and nothing else.,llama-3-8b,1
item-220,Given a changelog about arithmetic word problems: Give the smallest regex that matches all of these and nothing else.,mistral-7b,1
item-220,Given a changelog about arithmetic word problems: Give the smallest regex that matches all of these and nothing else.,claude-haiku,0
item-220,Given a changelog about arithmetic word problems: Give the smallest regex that matches all of these and nothing else.,gpt-4o,0
item-220,Given a changelog about arithmetic word problems: Give the smallest regex that matches all of these and nothing else.,claude-sonnet,0
item-220,Given a changelog about arithmetic word problems: Give the smallest regex that matches all of these and nothing else.,gemini-flash,1
item-220,Given a changelog about arithmetic word problems: Give the smallest regex that matches all of these and nothing else.,qwen-72b,1
item-221,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word.",gpt-4o-mini,1
item-221,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word.",llama-3-8b,0
item-221,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word.",mistral-7b,0
item-221,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word.",claude-haiku,1
item-221,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word.",gpt-4o,1
item-221,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word.",claude-sonnet,1
item-221,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word.",gemini-flash,1
item-221,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word.",qwen-72b,1
item-222,"Given a CSV export about date parsing: Summarise what changed, in under twenty words.",gpt-4o-mini,0
item-222,"Given a CSV export about date parsing: Summarise what changed, in under twenty words.",llama-3-8b,1
item-222,"Given a CSV export about date parsing: Summarise what changed, in under twenty words.",mistral-7b,0
item-222,"Given a CSV export about date parsing: Summarise what changed, in under twenty words.",claude-haiku,1
item-222,"Given a CSV export about date parsing: Summarise what changed, in under twenty words.",gpt-4o,1
item-222,"Given a CSV export about date parsing: Summarise what changed, in under twenty words.",claude-sonnet,1
item-222,"Given a CSV export about date parsing: Summarise what changed, in under twenty words.",gemini-flash,1
item-222,"Given a CSV export about date parsing: Summarise what changed, in under twenty words.",qwen-72b,1
item-223,Given a log line about unit conversion: Rewrite this for a customer who is already annoyed.,gpt-4o-mini,1
item-223,Given a log line about unit conversion: Rewrite this for a customer who is already annoyed.,llama-3-8b,0
item-223,Given a log line about unit conversion: Rewrite this for a customer who is already annoyed.,mistral-7b,1
item-223,Given a log line about unit conversion: Rewrite this for a customer who is already annoyed.,claude-haiku,1
item-223,Given a log line about unit conversion: Rewrite this for a customer who is already annoyed.,gpt-4o,1
item-223,Given a log line about unit conversion: Rewrite this for a customer who is already annoyed.,claude-sonnet,1
item-223,Given a log line about unit conversion: Rewrite this for a customer who is already annoyed.,gemini-flash,1
item-223,Given a log line about unit conversion: Rewrite this for a customer who is already annoyed.,qwen-72b,1
item-224,Given a config file about JSON extraction: Return the total as a number with no currency symbol.,gpt-4o-mini,1
